Time,Fz,Mx,My,CoPx,CoPy
44.700000,874.347289,18.971586,-4.972650,0.005687,0.021698
44.701000,874.345859,18.971106,-5.017660,0.005739,0.021697
44.702000,874.438729,18.951516,-5.039420,0.005763,0.021673
44.703000,874.627599,18.952516,-4.995190,0.005711,0.021669
44.704000,874.438079,18.951736,-4.996080,0.005713,0.021673
44.705000,874.345859,18.971106,-5.017660,0.005739,0.021697
44.706000,874.064119,18.989696,-5.040130,0.005766,0.021726
44.707000,874.156989,18.970106,-5.061890,0.005791,0.021701
44.708000,873.969549,18.969586,-5.061110,0.005791,0.021705
44.709000,874.064119,18.989696,-5.040130,0.005766,0.021726
44.710000,874.064119,18.989696,-5.040130,0.005766,0.021726
44.711000,873.971899,19.009066,-5.061710,0.005792,0.021750
44.712000,873.875249,18.988696,-5.084360,0.005818,0.021729
44.713000,873.683379,18.948436,-5.084650,0.005820,0.021688
44.714000,873.683379,18.948436,-5.084650,0.005820,0.021688
44.715000,873.683379,18.948436,-5.084650,0.005820,0.021688
44.716000,873.590509,18.968026,-5.062890,0.005795,0.021713
44.717000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.718000,873.779379,18.969026,-5.018660,0.005744,0.021709
44.719000,873.780029,18.968806,-5.062000,0.005793,0.021709
44.720000,873.780029,18.968806,-5.062000,0.005793,0.021709
44.721000,873.780029,18.968806,-5.062000,0.005793,0.021709
44.722000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.723000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.724000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.725000,873.590509,18.968026,-5.062890,0.005795,0.021713
44.726000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.727000,873.782379,19.008286,-5.062600,0.005794,0.021754
44.728000,873.782379,19.008286,-5.062600,0.005794,0.021754
44.729000,873.687159,18.988396,-5.040240,0.005769,0.021734
44.730000,873.594939,19.007766,-5.061820,0.005794,0.021758
44.731000,873.502069,19.027356,-5.040060,0.005770,0.021783
44.732000,873.505069,19.066616,-5.084000,0.005820,0.021828
44.733000,873.597289,19.047246,-5.062420,0.005795,0.021803
44.734000,873.690159,19.027656,-5.084180,0.005819,0.021778
44.735000,873.597289,19.047246,-5.062420,0.005795,0.021803
44.736000,873.504419,19.066836,-5.040660,0.005771,0.021828
44.737000,873.504419,19.066836,-5.040660,0.005771,0.021828
44.738000,873.597289,19.047246,-5.062420,0.005795,0.021803
44.739000,873.412199,19.086206,-5.062240,0.005796,0.021852
44.740000,873.504419,19.066836,-5.040660,0.005771,0.021828
44.741000,873.597289,19.047246,-5.062420,0.005795,0.021803
44.742000,873.596639,19.047466,-5.019080,0.005745,0.021804
44.743000,873.597289,19.047246,-5.062420,0.005795,0.021803
44.744000,873.786809,19.048026,-5.061530,0.005793,0.021799
44.745000,873.693939,19.067616,-5.039770,0.005768,0.021824
44.746000,873.696289,19.107096,-5.040370,0.005769,0.021869
44.747000,873.599639,19.086726,-5.063020,0.005796,0.021848
44.748000,873.508849,19.106576,-5.039590,0.005769,0.021873
44.749000,873.601069,19.087206,-5.018010,0.005744,0.021849
44.750000,873.696289,19.107096,-5.040370,0.005769,0.021869
44.751000,873.603419,19.126686,-5.018610,0.005745,0.021894
44.752000,873.696289,19.107096,-5.040370,0.005769,0.021869
44.753000,873.511199,19.146056,-5.040190,0.005770,0.021919
44.754000,873.699289,19.146356,-5.084310,0.005819,0.021914
44.755000,873.791509,19.126986,-5.062730,0.005794,0.021890
44.756000,873.507419,19.106096,-5.084600,0.005821,0.021873
44.757000,873.322329,19.145056,-5.084420,0.005822,0.021922
44.758000,873.134239,19.144756,-5.040300,0.005773,0.021926
44.759000,873.414549,19.125686,-5.062840,0.005797,0.021898
44.760000,873.604069,19.126466,-5.061950,0.005794,0.021894
44.761000,873.607069,19.165726,-5.105890,0.005845,0.021939
44.762000,873.507419,19.106096,-5.084600,0.005821,0.021873
44.763000,873.511849,19.145836,-5.083530,0.005820,0.021918
44.764000,873.322979,19.144836,-5.127760,0.005872,0.021922
44.765000,873.326759,19.184796,-5.083350,0.005821,0.021967
44.766000,873.326759,19.184796,-5.083350,0.005821,0.021967
44.767000,873.514199,19.185316,-5.084130,0.005820,0.021963
44.768000,873.704369,19.185876,-5.126580,0.005868,0.021959
44.769000,873.607069,19.165726,-5.105890,0.005845,0.021939
44.770000,873.699289,19.146356,-5.084310,0.005819,0.021914
44.771000,873.703719,19.186096,-5.083240,0.005818,0.021959
44.772000,873.517199,19.224576,-5.128070,0.005871,0.022008
44.773000,873.517199,19.224576,-5.128070,0.005871,0.022008
44.774000,873.421979,19.204686,-5.105710,0.005846,0.021988
44.775000,873.421979,19.204686,-5.105710,0.005846,0.021988
44.776000,873.518629,19.225056,-5.083060,0.005819,0.022009
44.777000,873.613849,19.244946,-5.105420,0.005844,0.022029
44.778000,873.894159,19.225876,-5.127960,0.005868,0.022000
44.779000,873.894809,19.225656,-5.171300,0.005918,0.022000
44.780000,873.801939,19.245246,-5.149540,0.005893,0.022025
44.781000,873.801939,19.245246,-5.149540,0.005893,0.022025
44.782000,873.804939,19.284506,-5.193480,0.005944,0.022070
44.783000,873.994459,19.285286,-5.192590,0.005941,0.022066
44.784000,874.086679,19.265916,-5.171010,0.005916,0.022041
44.785000,874.371419,19.286586,-5.192480,0.005939,0.022058
44.786000,874.463639,19.267216,-5.170900,0.005913,0.022033
44.787000,874.655509,19.307476,-5.170610,0.005912,0.022074
44.788000,874.655509,19.307476,-5.170610,0.005912,0.022074
44.789000,874.752159,19.327846,-5.147960,0.005885,0.022095
44.790000,874.655509,19.307476,-5.170610,0.005912,0.022074
44.791000,874.563289,19.326846,-5.192190,0.005937,0.022099
44.792000,874.845029,19.308256,-5.169720,0.005909,0.022070
44.793000,874.940249,19.328146,-5.192080,0.005934,0.022091
44.794000,875.221989,19.309556,-5.169610,0.005907,0.022062
44.795000,875.317209,19.329446,-5.191970,0.005932,0.022083
44.796000,875.317209,19.329446,-5.191970,0.005932,0.022083
44.797000,875.224989,19.348816,-5.213550,0.005957,0.022107
44.798000,875.321639,19.369186,-5.190900,0.005930,0.022128
44.799000,875.321639,19.369186,-5.190900,0.005930,0.022128
44.800000,875.413859,19.349816,-5.169320,0.005905,0.022104
44.801000,875.601949,19.350116,-5.213440,0.005954,0.022099
44.802000,875.601949,19.350116,-5.213440,0.005954,0.022099
44.803000,875.887469,19.371486,-5.146560,0.005876,0.022116
44.804000,875.980339,19.351896,-5.168320,0.005900,0.022092
44.805000,875.980339,19.351896,-5.168320,0.005900,0.022092
44.806000,875.980339,19.351896,-5.168320,0.005900,0.022092
44.807000,875.980339,19.351896,-5.168320,0.005900,0.022092
44.808000,876.072559,19.332526,-5.146740,0.005875,0.022067
44.809000,876.167779,19.352416,-5.169100,0.005900,0.022088
44.810000,876.452519,19.373086,-5.190570,0.005922,0.022104
44.811000,876.448089,19.333346,-5.191640,0.005923,0.022059
44.812000,876.544739,19.353716,-5.168990,0.005897,0.022080
44.813000,876.641389,19.374086,-5.146340,0.005871,0.022100
44.814000,876.546819,19.353976,-5.167320,0.005895,0.022080
44.815000,876.542389,19.314236,-5.168390,0.005896,0.022035
44.816000,876.449519,19.333826,-5.146630,0.005872,0.022059
44.817000,876.639039,19.334606,-5.145740,0.005870,0.022055
44.818000,876.639039,19.334606,-5.145740,0.005870,0.022055
44.819000,876.731259,19.315236,-5.124160,0.005845,0.022031
44.820000,876.920779,19.316016,-5.123270,0.005842,0.022027
44.821000,876.920779,19.316016,-5.123270,0.005842,0.022027
44.822000,876.824129,19.295646,-5.145920,0.005869,0.022006
44.823000,876.916349,19.276276,-5.124340,0.005844,0.021982
44.824000,876.824129,19.295646,-5.145920,0.005869,0.022006
44.825000,876.731259,19.315236,-5.124160,0.005845,0.022031
44.826000,876.824129,19.295646,-5.145920,0.005869,0.022006
44.827000,876.916349,19.276276,-5.124340,0.005844,0.021982
44.828000,877.008569,19.256906,-5.102760,0.005818,0.021957
44.829000,877.101439,19.237316,-5.124520,0.005843,0.021933
44.830000,877.101439,19.237316,-5.124520,0.005843,0.021933
44.831000,877.101439,19.237316,-5.124520,0.005843,0.021933
44.832000,876.913999,19.236796,-5.123740,0.005843,0.021937
44.833000,876.817349,19.216426,-5.146390,0.005869,0.021916
44.834000,876.821129,19.256386,-5.101980,0.005819,0.021962
44.835000,877.006219,19.217426,-5.102160,0.005818,0.021913
44.836000,877.006219,19.217426,-5.102160,0.005818,0.021913
44.837000,877.006219,19.217426,-5.102160,0.005818,0.021913
44.838000,877.006219,19.217426,-5.102160,0.005818,0.021913
44.839000,876.909569,19.197056,-5.124810,0.005844,0.021892
44.840000,876.724479,19.236016,-5.124630,0.005845,0.021941
44.841000,876.533389,19.196456,-5.036570,0.005746,0.021900
44.842000,876.624829,19.176386,-5.103340,0.005822,0.021875
44.843000,876.531959,19.195976,-5.081580,0.005797,0.021900
44.844000,876.719129,19.157276,-5.080090,0.005794,0.021851
44.845000,876.719129,19.157276,-5.080090,0.005794,0.021851
44.846000,876.621829,19.137126,-5.059400,0.005771,0.021831
44.847000,876.432309,19.136346,-5.060290,0.005774,0.021834
44.848000,876.241089,19.095866,-5.103920,0.005825,0.021793
44.849000,876.241869,19.096566,-5.015570,0.005724,0.021794
44.850000,876.056779,19.135526,-5.015390,0.005725,0.021843
44.851000,876.052999,19.095566,-5.059800,0.005776,0.021797
44.852000,876.149649,19.115936,-5.037150,0.005749,0.021818
44.853000,876.052349,19.095786,-5.016460,0.005726,0.021798
44.854000,875.957779,19.075676,-5.037440,0.005751,0.021777
44.855000,875.676039,19.094266,-5.059910,0.005778,0.021805
44.856000,875.580819,19.074376,-5.037550,0.005753,0.021785
44.857000,875.300509,19.093446,-5.015010,0.005729,0.021814
44.858000,875.294649,19.053226,-5.061090,0.005782,0.021768
44.859000,875.103559,19.013666,-4.973030,0.005683,0.021727
44.860000,875.107989,19.053406,-4.971960,0.005682,0.021773
44.861000,875.107989,19.053406,-4.971960,0.005682,0.021773
44.862000,875.011339,19.033036,-4.994610,0.005708,0.021752
44.863000,874.727249,19.012146,-5.016480,0.005735,0.021735
44.864000,874.726599,19.012366,-4.973140,0.005685,0.021735
44.865000,874.541509,19.051326,-4.972960,0.005686,0.021784
44.866000,874.446289,19.031436,-4.950600,0.005661,0.021764
44.867000,874.446289,19.031436,-4.950600,0.005661,0.021764
44.868000,874.354069,19.050806,-4.972180,0.005687,0.021788
44.869000,874.349639,19.011066,-4.973250,0.005688,0.021743
44.870000,874.254419,18.991176,-4.950890,0.005663,0.021723
44.871000,874.157769,18.970806,-4.973540,0.005690,0.021702
44.872000,873.969679,18.970506,-4.929420,0.005640,0.021706
44.873000,873.877459,18.989876,-4.951000,0.005666,0.021731
44.874000,873.595719,19.008466,-4.973470,0.005693,0.021759
44.875000,873.687939,18.989096,-4.951890,0.005668,0.021734
44.876000,873.595719,19.008466,-4.973470,0.005693,0.021759
44.877000,873.407629,19.008166,-4.929350,0.005644,0.021763
44.878000,873.592719,18.969206,-4.929530,0.005643,0.021714
44.879000,873.499849,18.988796,-4.907770,0.005619,0.021739
44.880000,873.218109,19.007386,-4.930240,0.005646,0.021767
44.881000,873.219539,19.007866,-4.885230,0.005595,0.021768
44.882000,873.027669,18.967606,-4.885520,0.005596,0.021726
44.883000,872.842579,19.006566,-4.885340,0.005597,0.021775
44.884000,873.027669,18.967606,-4.885520,0.005596,0.021726
44.885000,872.934799,18.987196,-4.863760,0.005572,0.021751
44.886000,872.934799,18.987196,-4.863760,0.005572,0.021751
44.887000,872.937799,19.026456,-4.907700,0.005622,0.021796
44.888000,872.749709,19.026156,-4.863580,0.005573,0.021800
44.889000,872.561619,19.025856,-4.819460,0.005523,0.021805
44.890000,872.654489,19.006266,-4.841220,0.005548,0.021780
44.891000,872.561619,19.025856,-4.819460,0.005523,0.021805
44.892000,872.464969,19.005486,-4.842110,0.005550,0.021784
44.893000,872.464969,19.005486,-4.842110,0.005550,0.021784
44.894000,872.469399,19.045226,-4.841040,0.005549,0.021829
44.895000,872.469399,19.045226,-4.841040,0.005549,0.021829
44.896000,872.469399,19.045226,-4.841040,0.005549,0.021829
44.897000,872.469399,19.045226,-4.841040,0.005549,0.021829
44.898000,872.189089,19.064296,-4.818500,0.005525,0.021858
44.899000,872.188439,19.064516,-4.775160,0.005475,0.021858
44.900000,872.188439,19.064516,-4.775160,0.005475,0.021858
44.901000,872.189089,19.064296,-4.818500,0.005525,0.021858
44.902000,872.284309,19.084186,-4.840860,0.005550,0.021878
44.903000,872.189089,19.064296,-4.818500,0.005525,0.021858
44.904000,872.380959,19.104556,-4.818210,0.005523,0.021899
44.905000,872.191439,19.103776,-4.819100,0.005525,0.021903
44.906000,872.007779,19.143216,-4.773910,0.005475,0.021953
44.907000,872.003999,19.103256,-4.818320,0.005526,0.021907
44.908000,872.007779,19.143216,-4.773910,0.005475,0.021953
44.909000,872.195219,19.143736,-4.774690,0.005474,0.021949
44.910000,872.192219,19.104476,-4.730750,0.005424,0.021904
44.911000,872.193519,19.104036,-4.817430,0.005523,0.021903
44.912000,872.192869,19.104256,-4.774090,0.005474,0.021904
44.913000,872.191439,19.103776,-4.819100,0.005525,0.021903
44.914000,872.006349,19.142736,-4.818920,0.005526,0.021953
44.915000,872.006349,19.142736,-4.818920,0.005526,0.021953
44.916000,872.102999,19.163106,-4.796270,0.005500,0.021973
44.917000,872.102999,19.163106,-4.796270,0.005500,0.021973
44.918000,872.102999,19.163106,-4.796270,0.005500,0.021973
44.919000,872.102999,19.163106,-4.796270,0.005500,0.021973
44.920000,872.198219,19.182996,-4.818630,0.005525,0.021994
44.921000,872.198219,19.182996,-4.818630,0.005525,0.021994
44.922000,872.105999,19.202366,-4.840210,0.005550,0.022018
44.923000,872.297869,19.242626,-4.839920,0.005548,0.022060
44.924000,872.017559,19.261696,-4.817380,0.005524,0.022089
44.925000,872.108349,19.241846,-4.840810,0.005551,0.022064
44.926000,872.112779,19.281586,-4.839740,0.005549,0.022109
44.927000,872.302299,19.282366,-4.838850,0.005547,0.022105
44.928000,872.397519,19.302256,-4.861210,0.005572,0.022126
44.929000,872.393089,19.262516,-4.862280,0.005573,0.022080
44.930000,872.397519,19.302256,-4.861210,0.005572,0.022126
44.931000,872.400519,19.341516,-4.905150,0.005623,0.022170
44.932000,872.305299,19.321626,-4.882790,0.005598,0.022150
44.933000,872.303219,19.321366,-4.884460,0.005599,0.022150
44.934000,872.396089,19.301776,-4.906220,0.005624,0.022125
44.935000,872.492739,19.322146,-4.883570,0.005597,0.022146
44.936000,872.497169,19.361886,-4.882500,0.005596,0.022191
44.937000,872.592389,19.381776,-4.904860,0.005621,0.022212
44.938000,872.684609,19.362406,-4.883280,0.005596,0.022187
44.939000,872.592389,19.381776,-4.904860,0.005621,0.022212
44.940000,872.684609,19.362406,-4.883280,0.005596,0.022187
44.941000,872.684609,19.362406,-4.883280,0.005596,0.022187
44.942000,872.684609,19.362406,-4.883280,0.005596,0.022187
44.943000,872.873479,19.363406,-4.839050,0.005544,0.022184
44.944000,872.877909,19.403146,-4.837980,0.005543,0.022229
44.945000,873.158219,19.384076,-4.860520,0.005567,0.022200
44.946000,872.968699,19.383296,-4.861410,0.005569,0.022204
44.947000,872.969349,19.383076,-4.904750,0.005618,0.022204
44.948000,873.069779,19.443406,-4.837690,0.005541,0.022270
44.949000,873.254869,19.404446,-4.837870,0.005540,0.022221
44.950000,873.158219,19.384076,-4.860520,0.005567,0.022200
44.951000,873.350089,19.424336,-4.860230,0.005565,0.022241
44.952000,873.347739,19.384856,-4.859630,0.005564,0.022196
44.953000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.954000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.955000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.956000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.957000,873.442309,19.404966,-4.838650,0.005540,0.022217
44.958000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.959000,873.535179,19.385376,-4.860410,0.005564,0.022192
44.960000,873.627399,19.366006,-4.838830,0.005539,0.022167
44.961000,873.719619,19.346636,-4.817250,0.005513,0.022143
44.962000,873.909139,19.347416,-4.816360,0.005511,0.022139
44.963000,873.814839,19.366526,-4.839610,0.005538,0.022163
44.964000,873.814839,19.366526,-4.839610,0.005538,0.022163
44.965000,873.627399,19.366006,-4.838830,0.005539,0.022167
44.966000,873.811839,19.327266,-4.795670,0.005488,0.022118
44.967000,873.813269,19.327746,-4.750660,0.005437,0.022119
44.968000,873.811839,19.327266,-4.795670,0.005488,0.022118
44.969000,873.904059,19.307896,-4.774090,0.005463,0.022094
44.970000,873.904059,19.307896,-4.774090,0.005463,0.022094
44.971000,874.000709,19.328266,-4.751440,0.005436,0.022115
44.972000,873.901709,19.268416,-4.773490,0.005462,0.022049
44.973000,873.901709,19.268416,-4.773490,0.005462,0.022049
44.974000,873.616969,19.247746,-4.752020,0.005439,0.022032
44.975000,873.616969,19.247746,-4.752020,0.005439,0.022032
44.976000,873.898709,19.229156,-4.729550,0.005412,0.022004
44.977000,873.993929,19.249046,-4.751910,0.005437,0.022024
44.978000,873.990929,19.209786,-4.707970,0.005387,0.021979
44.979000,873.894279,19.189416,-4.730620,0.005413,0.021959
44.980000,873.797629,19.169046,-4.753270,0.005440,0.021938
44.981000,873.797629,19.169046,-4.753270,0.005440,0.021938
44.982000,873.797629,19.169046,-4.753270,0.005440,0.021938
44.983000,873.697979,19.109416,-4.731980,0.005416,0.021872
44.984000,873.697979,19.109416,-4.731980,0.005416,0.021872
44.985000,873.793199,19.129306,-4.754340,0.005441,0.021892
44.986000,873.790849,19.089826,-4.753740,0.005440,0.021847
44.987000,873.790849,19.089826,-4.753740,0.005440,0.021847
44.988000,873.601329,19.089046,-4.754630,0.005443,0.021851
44.989000,873.601329,19.089046,-4.754630,0.005443,0.021851
44.990000,873.598979,19.049566,-4.754030,0.005442,0.021806
44.991000,873.409459,19.048786,-4.754920,0.005444,0.021810
44.992000,873.314239,19.028896,-4.732560,0.005419,0.021789
44.993000,873.501679,19.029416,-4.733340,0.005419,0.021785
44.994000,873.594549,19.009826,-4.755100,0.005443,0.021760
44.995000,873.501679,19.029416,-4.733340,0.005419,0.021785
44.996000,873.686769,18.990456,-4.733520,0.005418,0.021736
44.997000,873.402679,18.969566,-4.755390,0.005445,0.021719
44.998000,873.214589,18.969266,-4.711270,0.005395,0.021723
44.999000,873.115589,18.909416,-4.733320,0.005421,0.021657
45.000000,873.307459,18.949676,-4.733030,0.005420,0.021699
45.001000,873.303029,18.909936,-4.734100,0.005421,0.021653
45.002000,873.492549,18.910716,-4.733210,0.005419,0.021650
45.003000,873.397329,18.890826,-4.710850,0.005394,0.021629
45.004000,873.395899,18.890346,-4.755860,0.005445,0.021629
45.005000,873.488119,18.870976,-4.734280,0.005420,0.021604
45.006000,873.300679,18.870456,-4.733500,0.005420,0.021608
45.007000,873.207809,18.890046,-4.711740,0.005396,0.021633
45.008000,873.111159,18.869676,-4.734390,0.005422,0.021612
45.009000,873.296249,18.830716,-4.734570,0.005421,0.021563
45.010000,873.201029,18.810826,-4.712210,0.005396,0.021542
45.011000,873.297679,18.831196,-4.689560,0.005370,0.021563
45.012000,873.392899,18.851086,-4.711920,0.005395,0.021584
45.013000,873.297679,18.831196,-4.689560,0.005370,0.021563
45.014000,873.201679,18.810606,-4.755550,0.005446,0.021542
45.015000,873.108809,18.830196,-4.733790,0.005422,0.021567
45.016000,873.013589,18.810306,-4.711430,0.005397,0.021546
45.017000,873.013589,18.810306,-4.711430,0.005397,0.021546
45.018000,873.102029,18.750976,-4.734260,0.005422,0.021476
45.019000,873.290899,18.751976,-4.690030,0.005371,0.021473
45.020000,873.291549,18.751756,-4.733370,0.005420,0.021473
45.021000,873.291549,18.751756,-4.733370,0.005420,0.021473
45.022000,873.194899,18.731386,-4.756020,0.005447,0.021452
45.023000,873.191899,18.692126,-4.712080,0.005396,0.021407
45.024000,872.907159,18.671456,-4.690610,0.005374,0.021390
45.025000,872.911589,18.711196,-4.689540,0.005372,0.021435
45.026000,873.191899,18.692126,-4.712080,0.005396,0.021407
45.027000,873.189549,18.652646,-4.711480,0.005396,0.021362
45.028000,873.381419,18.692906,-4.711190,0.005394,0.021403
45.029000,873.284769,18.672536,-4.733840,0.005421,0.021382
45.030000,873.193979,18.692386,-4.710410,0.005394,0.021407
45.031000,873.097329,18.672016,-4.733060,0.005421,0.021386
45.032000,873.096679,18.672236,-4.689720,0.005371,0.021386
45.033000,872.909239,18.671716,-4.688940,0.005372,0.021390
45.034000,873.002109,18.652126,-4.710700,0.005396,0.021365
45.035000,873.097329,18.672016,-4.733060,0.005421,0.021386
45.036000,873.002109,18.652126,-4.710700,0.005396,0.021365
45.037000,873.189549,18.652646,-4.711480,0.005396,0.021362
45.038000,873.191629,18.652906,-4.709810,0.005394,0.021362
45.039000,873.282419,18.633056,-4.733240,0.005420,0.021337
45.040000,873.002109,18.652126,-4.710700,0.005396,0.021365
45.041000,873.097329,18.672016,-4.733060,0.005421,0.021386
45.042000,873.193979,18.692386,-4.710410,0.005394,0.021407
45.043000,873.191629,18.652906,-4.709810,0.005394,0.021362
45.044000,873.284499,18.633316,-4.731570,0.005418,0.021337
45.045000,873.379719,18.653206,-4.753930,0.005443,0.021357
45.046000,873.191629,18.652906,-4.709810,0.005394,0.021362
45.047000,873.284499,18.633316,-4.731570,0.005418,0.021337
45.048000,873.284499,18.633316,-4.731570,0.005418,0.021337
45.049000,873.284499,18.633316,-4.731570,0.005418,0.021337
45.050000,873.379719,18.653206,-4.753930,0.005443,0.021357
45.051000,873.379719,18.653206,-4.753930,0.005443,0.021357
45.052000,873.476369,18.673576,-4.731280,0.005417,0.021378
45.053000,873.472589,18.633616,-4.775690,0.005467,0.021333
45.054000,873.472589,18.633616,-4.775690,0.005467,0.021333
45.055000,873.662109,18.634396,-4.774800,0.005465,0.021329
45.056000,873.569239,18.653986,-4.753040,0.005441,0.021354
45.057000,873.472589,18.633616,-4.775690,0.005467,0.021333
45.058000,873.474019,18.634096,-4.730680,0.005416,0.021333
45.059000,873.566239,18.614726,-4.709100,0.005391,0.021309
45.060000,873.659109,18.595136,-4.730860,0.005415,0.021284
45.061000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.062000,873.659109,18.595136,-4.730860,0.005415,0.021284
45.063000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.064000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.065000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.066000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.067000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.068000,873.754329,18.615026,-4.753220,0.005440,0.021305
45.069000,873.847199,18.595436,-4.774980,0.005464,0.021280
45.070000,873.847199,18.595436,-4.774980,0.005464,0.021280
45.071000,873.847199,18.595436,-4.774980,0.005464,0.021280
45.072000,873.751979,18.575546,-4.752620,0.005439,0.021260
45.073000,873.656759,18.555656,-4.730260,0.005414,0.021239
45.074000,873.656759,18.555656,-4.730260,0.005414,0.021239
45.075000,873.656759,18.555656,-4.730260,0.005414,0.021239
45.076000,873.751979,18.575546,-4.752620,0.005439,0.021260
45.077000,873.655329,18.555176,-4.775270,0.005466,0.021239
45.078000,873.652329,18.515916,-4.731330,0.005416,0.021194
45.079000,873.748979,18.536286,-4.708680,0.005389,0.021215
45.080000,873.749629,18.536066,-4.752020,0.005439,0.021214
45.081000,873.841849,18.516696,-4.730440,0.005413,0.021190
45.082000,873.749629,18.536066,-4.752020,0.005439,0.021214
45.083000,873.656759,18.555656,-4.730260,0.005414,0.021239
45.084000,873.557759,18.495806,-4.752310,0.005440,0.021173
45.085000,873.746629,18.496806,-4.708080,0.005388,0.021170
45.086000,873.838849,18.477436,-4.686500,0.005363,0.021145
45.087000,873.934069,18.497326,-4.708860,0.005388,0.021166
45.088000,873.745199,18.496326,-4.753090,0.005440,0.021169
45.089000,873.745199,18.496326,-4.753090,0.005440,0.021169
45.090000,873.931719,18.457846,-4.708260,0.005387,0.021120
45.091000,873.835069,18.437476,-4.730910,0.005414,0.021099
45.092000,873.835069,18.437476,-4.730910,0.005414,0.021099
45.093000,874.023939,18.438476,-4.686680,0.005362,0.021096
45.094000,874.116159,18.419106,-4.665100,0.005337,0.021072
45.095000,874.023939,18.438476,-4.686680,0.005362,0.021096
45.096000,874.023939,18.438476,-4.686680,0.005362,0.021096
45.097000,874.116159,18.419106,-4.665100,0.005337,0.021072
45.098000,873.928719,18.418586,-4.664320,0.005337,0.021076
45.099000,874.020939,18.399216,-4.642740,0.005312,0.021051
45.100000,874.025369,18.438956,-4.641670,0.005311,0.021097
45.101000,874.210459,18.399996,-4.641850,0.005310,0.021048
45.102000,874.210459,18.399996,-4.641850,0.005310,0.021048
45.103000,874.210459,18.399996,-4.641850,0.005310,0.021048
45.104000,874.212809,18.439476,-4.642450,0.005310,0.021093
45.105000,874.209809,18.400216,-4.598510,0.005260,0.021048
45.106000,874.022369,18.399696,-4.597730,0.005260,0.021052
45.107000,874.209809,18.400216,-4.598510,0.005260,0.021048
45.108000,874.114589,18.380326,-4.576150,0.005235,0.021027
45.109000,874.021719,18.399916,-4.554390,0.005211,0.021052
45.110000,874.020289,18.399436,-4.599400,0.005262,0.021051
45.111000,874.206809,18.360956,-4.554570,0.005210,0.021003
45.112000,874.211239,18.400696,-4.553500,0.005209,0.021048
45.113000,874.207459,18.360736,-4.597910,0.005260,0.021003
45.114000,874.020019,18.360216,-4.597130,0.005260,0.021007
45.115000,873.737629,18.379026,-4.576260,0.005238,0.021035
45.116000,873.737629,18.379026,-4.576260,0.005238,0.021035
45.117000,873.924149,18.340546,-4.531430,0.005185,0.020986
45.118000,873.831279,18.360136,-4.509670,0.005161,0.021011
45.119000,873.831279,18.360136,-4.509670,0.005161,0.021011
45.120000,873.924149,18.340546,-4.531430,0.005185,0.020986
45.121000,873.831279,18.360136,-4.509670,0.005161,0.021011
45.122000,873.734629,18.339766,-4.532320,0.005187,0.020990
45.123000,873.642409,18.359136,-4.553900,0.005213,0.021014
45.124000,873.642409,18.359136,-4.553900,0.005213,0.021014
45.125000,873.547189,18.339246,-4.531540,0.005188,0.020994
45.126000,873.642409,18.359136,-4.553900,0.005213,0.021014
45.127000,873.642409,18.359136,-4.553900,0.005213,0.021014
45.128000,873.639409,18.319876,-4.509960,0.005162,0.020970
45.129000,873.639409,18.319876,-4.509960,0.005162,0.020970
45.130000,873.639409,18.319876,-4.509960,0.005162,0.020970
45.131000,873.547189,18.339246,-4.531540,0.005188,0.020994
45.132000,873.454319,18.358836,-4.509780,0.005163,0.021019
45.133000,873.170229,18.337946,-4.531650,0.005190,0.021002
45.134000,873.357669,18.338466,-4.532430,0.005190,0.020998
45.135000,873.355319,18.298986,-4.531830,0.005189,0.020953
45.136000,873.355319,18.298986,-4.531830,0.005189,0.020953
45.137000,873.639409,18.319876,-4.509960,0.005162,0.020970
45.138000,873.359099,18.338946,-4.487420,0.005138,0.020998
45.139000,873.359749,18.338726,-4.530760,0.005188,0.020998
45.140000,873.359749,18.338726,-4.530760,0.005188,0.020998
45.141000,873.264529,18.318836,-4.508400,0.005163,0.020977
45.142000,873.167879,18.298466,-4.531050,0.005189,0.020956
45.143000,873.355319,18.298986,-4.531830,0.005189,0.020953
45.144000,873.263879,18.319056,-4.465060,0.005113,0.020978
45.145000,873.359749,18.338726,-4.530760,0.005188,0.020998
45.146000,873.359749,18.338726,-4.530760,0.005188,0.020998
45.147000,873.170879,18.337726,-4.574990,0.005240,0.021001
45.148000,873.075659,18.317836,-4.552630,0.005214,0.020981
45.149000,872.982789,18.337426,-4.530870,0.005190,0.021005
